# time dst_kyoto dst_l1 dst_stb dst_pers v_l1 v_stb v_pers
733749.66667 3.00000 6.20877 6.00913 4.16083 312.00000 310.85936 320.92000
733749.70833 5.00000 5.80045 6.99895 4.06670 308.00000 310.00751 318.48000
733749.75000 5.00000 5.58345 6.94166 2.72774 311.00000 302.47160 315.40000
733749.79167 5.00000 6.14338 6.48133 2.32875 310.00000 301.00312 310.40000
733749.83333 5.00000 7.25229 4.75181 3.58988 308.00000 301.00000 305.92000
733749.87500 4.00000 6.19757 4.82991 4.27351 306.00000 305.27523 301.40000
733749.91667 1.00000 5.27770 5.98875 4.35564 305.00000 319.81282 296.92000
733749.95833 -2.00000 4.66422 6.81347 4.39460 306.00000 331.97894 293.96000
733750.00000 -2.00000 5.15743 5.98947 4.28769 303.00000 334.44792 291.96000
733750.04167 0.00000 5.03670 5.49537 4.81648 301.00000 315.16767 291.52000
733750.08333 3.00000 5.57465 6.12785 5.20657 305.00000 311.28035 289.40000
733750.12500 5.00000 5.65405 6.50989 4.55568 312.00000 317.36028 285.44000
733750.16667 5.00000 6.31904 5.44353 3.43639 312.00000 307.07365 285.56000
733750.20833 7.00000 5.84751 4.62433 2.89921 312.00000 311.15976 284.40000
733750.25000 9.00000 5.68548 3.27251 3.37733 312.00000 307.11317 279.92000
733750.29167 9.00000 5.47931 3.21474 4.59978 310.00000 300.81715 279.04000
733750.33333 8.00000 4.97817 3.01326 4.74463 310.00000 309.93923 280.00000
733750.37500 5.00000 4.68740 3.15248 3.05488 309.00000 314.06283 278.44000
733750.41667 4.00000 5.71663 2.53646 1.03872 306.00000 303.56222 279.60000
733750.45833 2.00000 5.02913 4.32385 0.62689 304.00000 301.08057 286.16000
733750.50000 1.00000 5.05471 7.10446 0.96191 300.00000 314.63643 292.08000
733750.54167 1.00000 5.10448 9.14494 1.16125 297.00000 324.82144 292.96000
733750.58333 1.00000 5.43517 9.56739 1.83981 296.00000 325.62513 286.80000
733750.62500 4.00000 5.78152 7.32368 2.61287 293.00000 320.60603 279.92000
733750.66667 4.00000 6.11520 7.70788 3.32577 291.00000 320.00182 281.12000
733750.70833 6.00000 6.13584 7.44263 4.17024 290.00000 315.60296 287.12000
733750.75000 8.00000 5.37146 5.94327 4.94622 286.00000 306.87391 288.44000
733750.79167 7.00000 5.20626 5.52534 5.15700 282.00000 306.00000 287.00000
733750.83333 5.00000 5.79366 5.68859 5.05439 281.00000 306.84060 284.40000
733750.87500 4.00000 6.97702 6.89130 4.98772 281.00000 309.19300 282.00000
733750.91667 1.00000 6.85085 8.32289 5.15274 286.00000 313.39483 282.00000
733750.95833 1.00000 7.27636 7.63701 6.43836 286.00000 308.76052 280.44000
733751.00000 1.00000 7.25098 6.61065 6.60342 283.00000 298.82343 280.56000
733751.04167 2.00000 6.76500 6.72797 6.44935 291.00000 305.40228 285.12000
733751.08333 3.00000 7.04819 7.11715 5.83137 289.00000 305.38304 291.12000
733751.12500 6.00000 6.89767 6.29403 2.77956 290.00000 306.51892 293.48000
733751.16667 6.00000 6.60232 5.67422 0.90174 289.00000 310.08534 293.00000
733751.20833 5.00000 6.12313 6.43043 1.16035 285.00000 315.33638 294.04000
733751.25000 7.00000 6.50478 7.99547 1.84143 286.00000 316.21962 293.96000
733751.29167 7.00000 5.88732 4.52163 1.86333 286.00000 298.38516 291.96000
733751.33333 6.00000 4.92714 4.84200 1.22461 282.00000 306.97612 289.44000
733751.37500 6.00000 5.01439 4.18099 1.49643 276.00000 308.52648 290.08000
733751.41667 7.00000 4.59629 4.18857 2.13358 277.00000 306.29893 287.84000
733751.45833 8.00000 5.61062 4.74295 2.40469 281.00000 308.46218 284.00000
733751.50000 8.00000 5.58046 5.40043 3.16325 277.00000 310.00501 282.96000
733751.54167 6.00000 5.64270 5.89236 3.22752 276.00000 312.57831 282.00000
733751.58333 6.00000 5.82450 5.87871 3.61694 271.00000 310.49007 285.64000
733751.62500 4.00000 6.00079 5.58364 3.62796 273.00000 308.43865 287.96000
733751.66667 2.00000 5.82615 5.95469 3.51051 277.00000 310.00590 282.32000
733751.70833 2.00000 5.24365 6.41655 3.10506 278.00000 310.79558 275.40000
733751.75000 3.00000 4.86586 6.83669 3.76779 276.00000 316.43414 274.56000
733751.79167 4.00000 4.07311 7.75257 4.98087 277.00000 325.83153 276.52000
733751.83333 4.00000 5.08961 8.62582 5.28851 278.00000 317.18709 280.12000
733751.87500 5.00000 6.41591 6.11061 5.93669 279.00000 311.25062 286.12000
733751.91667 4.00000 7.22785 5.33258 6.67136 281.00000 306.45103 286.92000
733751.95833 5.00000 6.48753 4.89037 6.29742 282.00000 303.31117 281.36000
733752.00000 5.00000 7.78203 6.51540 5.50844 279.00000 306.39325 278.00000
733752.04167 3.00000 7.64093 6.53137 5.51392 280.00000 308.11984 278.52000
733752.08333 3.00000 7.78782 4.93596 6.91570 280.00000 305.99568 280.04000
733752.12500 5.00000 7.58311 4.84186 10.27307 281.00000 304.85916 289.32000
733752.16667 5.00000 7.23366 4.70160 15.30823 280.00000 301.98194 300.12000
733752.20833 4.00000 6.60180 2.77532 17.21812 278.00000 295.62747 301.44000
733752.25000 4.00000 6.76112 1.58315 15.00865 275.00000 296.70032 298.44000
733752.29167 4.00000 7.10673 1.69518 13.90755 274.00000 299.22725 302.72000
733752.33333 3.00000 7.41481 1.70101 15.09717 278.00000 299.27991 314.24000
733752.37500 4.00000 7.04513 1.91024 15.22823 275.00000 291.99655 318.44000
733752.41667 4.00000 6.36351 2.61555 15.73773 274.00000 290.89913 318.56000
733752.45833 4.00000 6.17821 2.65350 15.07111 270.00000 288.28166 318.44000
733752.50000 4.00000 6.22615 3.16056 13.95804 268.00000 295.34600 323.76000
733752.54167 4.00000 5.56752 3.15035 15.42984 268.00000 298.41778 325.32000
733752.58333 6.00000 5.69139 3.34417 15.89636 262.00000 297.53423 323.08000
733752.62500 7.00000 6.75549 3.43836 13.71772 265.00000 295.39738 323.96000
733752.66667 5.00000 5.04290 3.53875 10.41138 256.00000 295.77163 325.08000
733752.70833 7.00000 5.53922 3.64805 3.61105 255.00000 296.71802 329.08000
733755.20833 0.00000 1.10792 -10.17380 -0.94247 266.00000 382.14630 311.88000
733755.25000 -5.00000 -3.35776 -8.11923 -2.01925 269.00000 401.90803 318.88000
733755.29167 -10.00000 -11.60173 -4.91711 -3.40354 268.00000 412.70990 333.72000
733755.33333 -12.00000 -13.52168 -2.82749 -3.25576 266.00000 406.29824 338.48000
733755.37500 -11.00000 -14.37223 -1.58623 -2.81225 264.00000 386.30705 333.32000
733755.41667 -7.00000 -10.91090 2.41400 -2.81169 263.00000 408.40189 328.48000
733755.45833 -2.00000 -5.62476 5.56420 -2.15452 264.00000 431.32224 327.48000
733755.50000 1.00000 -1.77779 8.48012 -1.11840 263.00000 452.73915 327.52000
733755.54167 0.00000 -0.07009 6.84531 -1.84936 259.00000 449.56478 326.44000
733755.58333 -2.00000 -4.77419 6.34866 -2.27652 265.00000 453.07827 323.96000
733755.62500 -2.00000 -0.38357 7.40802 -1.66927 274.00000 434.24150 322.48000
733755.66667 1.00000 2.12571 7.62339 -0.89706 276.00000 432.74841 322.00000
733755.70833 7.00000 5.61875 5.75703 -1.28560 282.00000 400.53831 320.96000
733755.75000 8.00000 7.38455 5.26081 -1.37884 283.00000 409.91701 318.96000
733755.79167 1.00000 3.34056 6.43218 -0.81737 285.00000 426.06943 318.52000
733755.83333 1.00000 5.02356 7.87294 -0.64014 285.00000 441.40173 317.96000
733755.87500 6.00000 8.04113 8.67016 -0.39703 286.00000 442.85624 317.00000
733755.91667 7.00000 8.08635 8.82481 0.92264 286.00000 445.91926 318.56000
733755.95833 8.00000 6.68579 10.57726 1.89464 288.00000 443.05297 318.96000
733756.00000 8.00000 7.37121 10.15850 2.31345 290.00000 438.28012 318.00000
733756.04167 6.00000 5.80732 10.17180 3.17137 289.00000 440.56024 318.00000
733756.08333 5.00000 4.48918 9.76516 3.12792 283.00000 432.17755 314.36000
733756.12500 6.00000 5.62450 9.24543 2.95960 284.00000 432.35917 307.88000
733756.16667 7.00000 7.77455 9.49370 3.01564 286.00000 427.62498 302.92000
733756.20833 7.00000 7.74484 8.88063 3.41483 280.00000 408.58377 300.48000
733756.25000 7.00000 7.49293 6.55867 4.25812 279.00000 386.46175 303.12000
733756.29167 7.00000 9.03226 8.29447 5.63828 280.00000 388.99689 306.52000
733756.33333 9.00000 11.62568 7.19424 7.17839 282.00000 369.11323 307.52000
733756.37500 8.00000 11.30362 7.47179 8.96166 283.00000 369.24106 308.00000
733756.41667 7.00000 11.02924 7.49988 10.69831 282.00000 368.51772 307.48000
733756.45833 6.00000 11.02379 6.49963 11.70648 283.00000 366.67842 307.00000
733756.50000 8.00000 11.88102 6.27252 10.48797 286.00000 359.52888 305.96000
733756.54167 8.00000 12.16699 4.36341 6.70974 289.00000 353.49603 303.44000
733756.58333 9.00000 11.38184 3.76862 5.12476 291.00000 349.79102 302.52000
733756.62500 8.00000 11.09575 4.65950 5.21763 291.00000 345.82380 301.96000
733756.66667 8.00000 10.96678 4.60763 3.84208 291.00000 344.58146 302.04000
733756.70833 7.00000 9.85922 4.55142 2.56537 289.00000 335.72325 305.08000
733756.75000 5.00000 9.12085 4.98225 0.94882 288.00000 337.88376 304.92000
733756.79167 6.00000 10.00646 5.73497 1.36016 288.00000 340.37483 298.84000
733756.83333 4.00000 8.27079 6.21702 3.18247 286.00000 348.63475 296.04000
733756.87500 6.00000 8.63787 8.72756 4.58034 288.00000 343.21049 296.48000
733756.91667 9.00000 9.73145 12.69867 5.10640 283.00000 350.44292 292.36000
733756.95833 5.00000 6.16061 15.03865 4.39997 285.00000 360.88982 286.92000
733757.00000 6.00000 8.62095 16.97471 4.54385 284.00000 361.06680 285.52000
733757.04167 3.00000 4.99442 7.20959 5.95191 285.00000 333.60590 288.08000
733757.08333 -2.00000 -0.60118 5.75846 8.12990 284.00000 329.74740 293.12000
733757.12500 -4.00000 -3.04050 3.12417 9.12827 283.00000 336.91526 303.80000
733757.16667 -4.00000 -4.43093 1.25671 6.21945 289.00000 336.75856 316.72000
733757.20833 -2.00000 -2.71447 1.78785 2.88675 292.00000 337.00877 328.76000
733757.25000 -4.00000 -1.72652 0.64576 2.95888 291.00000 338.41558 336.04000
733757.29167 -5.00000 -0.14675 1.12464 3.50122 296.00000 348.97139 336.48000
733757.33333 -2.00000 4.32454 1.46560 3.18495 303.00000 341.82508 341.72000
733757.37500 -3.00000 1.28121 0.28733 2.32383 296.00000 355.09884 348.56000
733757.41667 -2.00000 3.75630 -0.00808 0.75772 302.00000 356.36113 348.96000
733757.45833 0.00000 7.17033 0.60609 -0.33366 313.00000 356.87214 346.96000
733757.50000 0.00000 5.14245 -0.58261 -1.10457 314.00000 318.88805 346.00000
733757.54167 5.00000 7.85699 -1.37204 -1.90832 323.00000 318.20757 344.96000
733757.58333 9.00000 7.14360 -1.03194 -2.53417 315.00000 325.22869 344.52000
733757.62500 8.00000 5.61156 -0.02968 -2.50441 323.00000 335.03489 342.92000
733757.66667 4.00000 2.25768 -0.33131 -0.99060 323.00000 344.72418 340.48000
733757.70833 4.00000 0.78330 0.32729 1.04103 314.00000 331.93491 340.00000
733757.75000 5.00000 -0.31790 0.32169 2.42655 319.00000 338.69037 335.32000
733757.79167 4.00000 -0.95497 -0.34942 3.64601 325.00000 342.03394 327.36000
733757.83333 1.00000 -1.04216 2.03442 4.65915 332.00000 339.98289 323.48000
733757.87500 3.00000 1.35900 1.92188 5.35699 338.00000 343.47956 320.92000
733757.91667 6.00000 2.35337 3.41943 6.78707 342.00000 347.49506 319.52000
733757.95833 9.00000 3.37421 3.32078 9.80950 345.00000 356.13375 326.24000
733758.00000 8.00000 3.33373 1.04028 14.34021 335.00000 363.02966 335.12000
733758.04167 6.00000 3.82052 -0.96728 17.36085 334.00000 358.35263 335.40000
733758.08333 4.00000 3.38207 -0.63929 17.33790 321.00000 355.34081 329.88000
733758.12500 4.00000 3.44094 -1.21444 14.68513 341.00000 350.72585 325.44000
733758.16667 4.00000 2.22003 -1.42387 9.58142 343.00000 350.75299 322.44000
733758.20833 1.00000 -0.01510 0.62745 4.65992 339.00000 335.12224 323.08000
733758.25000 -2.00000 -1.36233 2.01269 1.32647 336.00000 337.01670 330.20000
733758.29167 -5.00000 -2.87330 1.73414 0.03458 332.00000 336.12570 334.48000
733758.33333 -6.00000 -3.01385 1.85791 -0.98118 331.00000 349.34640 341.80000
733758.37500 -2.00000 2.20371 2.30366 0.33861 360.00000 355.07909 353.68000
733758.41667 -2.00000 4.54705 2.90740 0.89212 376.00000 355.78936 359.04000
733758.45833 -2.00000 3.25596 3.95650 1.17907 355.00000 361.40667 358.96000
733758.50000 -1.00000 5.16415 6.75552 2.18690 373.00000 356.16328 354.36000
733758.54167 3.00000 9.93689 8.32613 2.62849 373.00000 358.55994 353.08000
733758.58333 9.00000 10.58506 6.55624 2.88904 372.00000 351.16489 353.96000
733758.62500 14.00000 13.32345 5.82284 3.76571 357.00000 361.50819 357.68000
733758.66667 19.00000 17.60728 5.47470 4.38044 360.00000 377.83794 366.68000
733758.70833 12.00000 11.42045 3.72408 5.84746 358.00000 362.12568 376.20000
733758.75000 3.00000 3.63845 5.55857 7.78607 362.00000 372.90337 385.16000
733758.79167 -2.00000 -0.34748 5.68013 8.44015 382.00000 369.95114 383.80000
733758.83333 -1.00000 -1.14334 7.99295 7.82996 371.00000 392.26930 376.92000
733758.87500 0.00000 -0.30191 10.45310 6.32236 389.00000 415.97440 388.52000
733758.91667 1.00000 0.06557 10.67326 5.59755 380.00000 413.13984 396.84000
733758.95833 5.00000 0.04915 12.49959 6.14386 394.00000 427.71262 393.00000
733759.00000 2.00000 -1.18600 14.77609 6.00704 396.00000 439.41786 397.16000
733759.04167 1.00000 -0.22474 16.18256 7.25373 391.00000 448.72270 411.92000
733759.08333 2.00000 -0.94683 9.71792 8.47034 384.00000 451.46420 422.52000
733759.12500 4.00000 0.23136 7.26175 8.55476 390.00000 442.92469 419.88000
733759.16667 7.00000 -0.25081 0.30183 8.45971 386.00000 457.17120 417.52000
733759.20833 7.00000 1.66706 1.82714 8.14529 402.00000 470.44738 405.52000
733759.25000 8.00000 1.51530 1.24508 4.33987 406.00000 484.92967 408.04000
733759.29167 4.00000 -0.95650 -1.42337 -1.44129 398.00000 449.75479 416.32000
733759.33333 0.00000 1.95401 0.11518 -0.32888 401.00000 452.15736 392.76000
733759.37500 -3.00000 2.78244 2.31822 2.91002 412.00000 464.27431 373.96000
733759.41667 -2.00000 7.29994 0.01873 3.08532 437.00000 446.03815 391.20000
733759.45833 4.00000 7.24625 -2.78879 4.86746 420.00000 438.95854 422.04000
733759.50000 4.00000 5.95119 -5.30566 4.63425 416.00000 443.91497 441.24000
733759.54167 5.00000 5.66582 -7.77845 2.25882 416.00000 471.26766 458.96000
733759.58333 7.00000 6.49664 -6.41952 -2.45813 418.00000 458.98714 467.40000
733759.62500 7.00000 7.26277 -5.89144 -3.73967 421.00000 462.78279 466.04000
733759.66667 9.00000 6.48779 -5.07220 -1.96230 424.00000 475.35981 492.48000
733759.70833 7.00000 4.80337 -3.91521 -0.84996 415.00000 462.92927 524.32000
733759.75000 7.00000 5.35765 -5.73558 -1.44491 414.00000 456.96203 539.28000
733759.79167 7.00000 3.43665 -6.99420 -0.11446 412.00000 460.73781 543.92000
733759.83333 6.00000 4.38734 -7.43806 0.35127 417.00000 451.57353 546.68000
733759.87500 5.00000 4.09249 -3.45445 1.13205 415.00000 449.83291 545.80000
733759.91667 4.00000 2.60482 -3.56357 0.34427 415.00000 463.76976 541.52000
733759.95833 3.00000 2.94370 -4.72258 0.74177 414.00000 458.72323 545.12000
733760.00000 3.00000 0.97172 -1.02682 0.94125 405.00000 459.94371 544.36000
733760.04167 4.00000 1.80561 -4.09043 -0.35629 407.00000 437.47393 548.80000
733760.08333 4.00000 1.36473 -4.35932 -0.77129 403.00000 444.71053 552.36000
733760.12500 4.00000 1.39978 -4.03272 -1.46307 406.00000 450.96877 544.84000
733760.16667 5.00000 1.70561 -4.81417 -2.32596 414.00000 437.21195 530.08000
733760.20833 6.00000 1.46471 -3.52831 -3.44349 426.00000 444.79579 508.04000
733760.25000 5.00000 0.84669 -2.70748 -5.01191 428.00000 446.70724 494.92000
733760.29167 2.00000 1.42130 -1.22376 -3.35277 430.00000 431.38127 502.88000
733760.33333 4.00000 2.18711 -1.67525 -2.25031 434.00000 422.54091 527.60000
733760.37500 4.00000 2.59161 -2.52997 -2.90968 419.00000 423.57677 536.80000
733760.41667 0.00000 0.26533 -2.59345 -3.57816 403.00000 433.75932 524.72000
733760.45833 -1.00000 2.47249 -2.54287 -3.19434 440.00000 443.55394 523.72000
733760.50000 -1.00000 2.41771 -1.24850 -2.61514 437.00000 447.82384 529.52000
733760.54167 0.00000 1.78278 -0.26901 -2.31682 422.00000 468.47370 518.56000
733760.58333 2.00000 0.92916 -1.55369 -1.52784 405.00000 440.83823 523.60000
733760.62500 1.00000 0.84907 -1.45444 -0.37952 400.00000 429.87520 530.20000
733760.66667 0.00000 1.07721 -0.95123 -0.59817 394.00000 424.09322 527.16000
733760.70833 0.00000 1.14182 -2.05242 -0.52494 388.00000 422.57581 528.40000
733760.75000 2.00000 1.50666 -2.68869 -0.02405 386.00000 416.34596 521.84000
733760.79167 1.00000 1.45488 -1.79516 0.36314 386.00000 406.85949 514.88000
733760.83333 0.00000 2.83810 -1.74735 -0.34900 382.00000 399.64001 505.76000
733760.87500 -1.00000 3.16827 -0.66175 -1.11545 383.00000 375.26046 502.60000
733760.91667 -1.00000 2.10891 -0.65480 -0.48175 373.00000 376.48520 508.12000
733760.95833 -2.00000 1.96800 -1.27785 0.12245 368.00000 381.25609 511.52000
733761.00000 -2.00000 2.86000 -2.09358 0.50025 373.00000 383.30052 509.92000
733761.04167 -1.00000 2.70296 -2.22495 1.78962 372.00000 378.57606 508.00000
733761.08333 -1.00000 2.76887 -2.26236 0.46488 372.00000 381.69441 497.60000
733761.12500 3.00000 2.96131 -2.39658 0.50702 378.00000 376.48139 472.92000
733761.16667 5.00000 3.14822 -2.07520 0.11712 381.00000 363.41415 452.76000
733761.20833 6.00000 2.86998 -1.75106 -0.02516 381.00000 360.21784 445.44000
733761.25000 5.00000 2.54512 -1.74117 -0.40199 376.00000 361.14226 440.36000
733761.29167 3.00000 2.71533 -1.86818 -0.17842 370.00000 350.86334 435.96000
733761.33333 2.00000 2.76140 -1.49032 -0.52697 363.00000 343.64218 437.08000
733761.37500 3.00000 2.84764 -1.46591 -1.31025 356.00000 338.82615 435.88000
733761.41667 0.00000 1.00158 -0.71303 -1.84658 350.00000 331.32408 431.44000
733761.45833 1.00000 1.77034 -1.26744 -1.78703 380.00000 332.28101 430.00000
733761.50000 5.00000 3.13621 -1.46906 -1.24867 382.00000 334.15506 427.92000
733761.54167 6.00000 2.49059 -0.47366 -1.14867 384.00000 333.85461 427.04000
733761.58333 5.00000 -0.32060 -0.51345 -0.68783 373.00000 339.99940 429.56000
733761.62500 4.00000 0.42093 -1.62885 -0.54867 368.00000 342.89401 428.40000
733761.66667 2.00000 -0.34608 0.16499 -0.21784 369.00000 349.81890 424.96000
733761.70833 0.00000 -0.77888 -1.49768 -0.35816 371.00000 344.92252 421.92000
733761.75000 3.00000 0.13583 -1.31249 -0.19853 370.00000 343.31746 416.36000
733761.79167 6.00000 1.19055 0.28784 0.07035 373.00000 351.92695 414.04000
733761.83333 7.00000 1.94345 -0.55234 1.00114 371.00000 332.96335 412.40000
733761.87500 5.00000 2.53324 -0.94260 1.74620 355.00000 338.96371 408.96000
733761.91667 2.00000 2.82906 0.97116 2.31373 340.00000 350.07853 407.48000
733761.95833 2.00000 3.32323 -0.79161 2.89895 334.00000 341.40123 404.92000
733762.00000 2.00000 3.87586 -0.45912 2.85806 328.00000 339.48286 398.84000
733762.04167 3.00000 3.87173 -0.86571 2.29328 327.00000 333.21712 395.00000
733762.08333 4.00000 3.40596 -1.19561 1.63626 329.00000 334.68060 387.72000
733762.12500 6.00000 3.57543 -1.07344 1.55912 330.00000 331.11446 378.92000
733762.16667 9.00000 3.58997 -0.68486 1.49460 325.00000 328.41630 373.36000
733762.20833 11.00000 4.27293 -0.32874 0.64023 325.00000 324.38662 363.76000
733762.25000 11.00000 5.20375 0.70482 0.22459 321.00000 333.36185 354.36000
733762.29167 9.00000 5.00031 1.41905 2.11584 315.00000 335.16794 348.92000
733762.33333 6.00000 5.87236 1.27552 4.56019 323.00000 332.90589 343.88000
733762.37500 4.00000 5.98003 1.10221 5.53304 344.00000 330.69679 341.00000
733762.41667 4.00000 6.61323 -1.12872 3.57231 329.00000 319.49054 335.80000
733762.45833 5.00000 6.95396 -1.35190 1.70715 336.00000 313.83106 329.96000
733762.50000 5.00000 6.65759 0.83321 2.65884 327.00000 316.77322 332.64000
733762.54167 5.00000 6.73939 0.34076 4.16721 315.00000 312.25680 341.20000
733762.58333 6.00000 7.40844 -0.36556 5.99413 316.00000 309.67343 342.88000
733762.62500 9.00000 8.52170 0.69003 4.62841 315.00000 312.57096 340.00000
733762.66667 10.00000 9.15197 0.75441 3.61516 315.00000 312.90386 349.36000
733762.70833 12.00000 10.37778 1.06907 6.23115 330.00000 318.54870 364.24000
733762.75000 14.00000 11.55039 2.22648 6.86220 332.00000 325.65697 370.00000
733762.79167 8.00000 8.55369 1.82937 7.31259 332.00000 316.29048 385.08000
733762.83333 2.00000 2.12505 2.37288 12.38871 335.00000 317.48711 400.04000
733762.87500 1.00000 0.76942 2.56093 13.70538 359.00000 322.95089 409.84000
733762.91667 0.00000 2.69744 4.58101 13.30422 384.00000 329.66641 427.36000
733762.95833 3.00000 6.71035 4.46755 13.11795 366.00000 330.79227 436.00000
733763.00000 1.00000 4.59896 4.73981 10.91277 358.00000 326.10106 441.20000
733763.04167 -1.00000 4.98201 4.98470 7.50781 357.00000 323.59113 447.04000
733763.08333 -2.00000 5.85682 4.80393 4.37746 355.00000 321.85235 453.20000
733763.12500 -1.00000 4.94096 3.24361 2.13764 353.00000 318.36120 456.44000
733763.16667 1.00000 3.56107 3.01996 0.62490 353.00000 319.12544 451.88000
733763.20833 3.00000 3.00515 3.56015 -1.47352 349.00000 315.59410 449.00000
733763.25000 0.00000 1.09295 3.48919 -3.74727 347.00000 311.33130 445.88000
733763.29167 0.00000 2.59892 2.98791 -5.73562 348.00000 306.32430 444.04000
733763.33333 4.00000 3.37078 2.31217 -6.99170 347.00000 304.08186 441.88000
733763.37500 5.00000 4.65643 0.92949 -8.23904 347.00000 302.40989 433.28000
733763.41667 4.00000 4.57695 2.35449 -9.58504 341.00000 303.39901 422.80000
733763.45833 3.00000 4.55536 2.82169 -8.55062 346.00000 307.85447 418.00000
733763.50000 2.00000 5.38569 2.85912 -7.90304 344.00000 310.85158 415.40000
733763.54167 0.00000 5.67599 2.87769 -9.33500 336.00000 308.77670 411.44000
733763.58333 3.00000 6.45269 2.94676 -11.01646 332.00000 311.16599 414.16000
733763.62500 5.00000 7.37179 3.20749 -12.02964 330.00000 315.43538 424.76000
733763.66667 5.00000 7.17279 2.97203 -12.49549 329.00000 311.22490 438.28000
733763.70833 7.00000 8.83770 2.77777 -12.51519 333.00000 308.55094 443.96000
733763.75000 7.00000 7.37716 3.85658 -12.34414 332.00000 306.78578 439.88000
733763.79167 6.00000 6.42382 4.64702 -12.27418 337.00000 306.91381 435.44000
733763.83333 4.00000 5.88440 4.70992 -11.81408 333.00000 306.47868 440.24000
733763.87500 5.00000 7.68074 5.06817 -11.20475 331.00000 303.08873 440.80000
733763.91667 2.00000 6.22084 5.39597 -11.16500 334.00000 302.03076 440.16000
733763.95833 -1.00000 4.91177 5.76819 -11.21161 336.00000 299.83242 446.60000
733764.00000 -3.00000 4.77440 5.92699 -11.26308 338.00000 299.00000 440.16000
733764.04167 -4.00000 5.29635 5.88789 -9.58232 336.00000 297.46550 438.24000
733764.08333 -3.00000 4.76793 6.59979 -8.94982 337.00000 299.59769 440.36000
733764.12500 -1.00000 4.60998 7.53910 -9.09582 337.00000 300.26295 436.48000
733764.16667 2.00000 4.03508 7.35885 -8.69165 333.00000 299.33399 434.96000
733764.20833 6.00000 4.56703 7.05535 -8.22858 344.00000 298.26994 434.00000
733764.25000 9.00000 6.42726 7.52984 -8.18102 347.00000 298.70213 432.44000
733764.29167 12.00000 5.52892 7.51018 -7.17993 342.00000 300.08687 427.36000
733764.33333 14.00000 6.47418 6.92734 -7.38187 341.00000 298.84368 421.40000
733764.37500 11.00000 3.57308 7.75742 -7.67192 341.00000 296.56107 420.04000
733764.41667 7.00000 6.47146 7.73006 -5.58404 353.00000 295.22846 421.52000
733764.45833 6.00000 7.42343 7.48522 -6.91577 351.00000 293.41238 420.44000
733764.50000 7.00000 7.82038 6.74024 -7.00511 344.00000 292.93169 420.04000
733764.54167 5.00000 9.40352 6.00066 -6.78983 344.00000 291.20254 424.64000
733764.58333 7.00000 11.03139 6.18549 -5.49383 350.00000 291.00000 425.40000
733764.62500 9.00000 10.77609 6.27099 -6.16655 355.00000 291.86346 419.88000
733764.66667 10.00000 9.98461 6.15099 -9.98868 355.00000 287.92369 408.16000
733764.70833 11.00000 9.63872 6.37775 -13.03026 356.00000 287.00742 398.44000
733764.75000 11.00000 9.36916 6.15225 -12.21275 351.00000 287.60405 398.56000
733764.79167 10.00000 10.05888 7.18515 -11.93869 348.00000 287.09736 397.40000
733764.83333 8.00000 8.36780 6.57186 -14.20767 343.00000 285.87611 388.24000
733764.87500 4.00000 4.08206 6.93399 -15.43395 341.00000 285.28435 386.16000
733764.91667 0.00000 1.10313 7.85769 -17.58677 342.00000 286.95918 385.84000
733764.95833 -2.00000 2.13545 9.31402 -19.66332 349.00000 289.51308 374.72000
733765.00000 -4.00000 2.70767 9.52491 -20.36486 354.00000 287.37986 368.52000
733765.04167 -5.00000 3.39654 9.40349 -17.24271 349.00000 287.01344 372.12000
733765.08333 -7.00000 1.40909 9.05200 -13.23709 345.00000 287.00000 376.56000
733765.12500 -5.00000 1.36409 8.24497 -8.90729 352.00000 286.34722 378.52000
733765.16667 -2.00000 -0.06749 7.71975 -6.26176 370.00000 283.94113 376.92000
733765.20833 -2.00000 -0.81702 6.85923 -5.43243 405.00000 282.00000 369.80000
733765.25000 -2.00000 0.42747 6.67386 -5.51717 440.00000 282.02501 365.00000
733765.29167 -3.00000 1.08555 6.22329 -5.81610 441.00000 282.23125 364.48000
733765.33333 0.00000 0.34104 5.90699 -8.02501 433.00000 280.88061 359.32000
733765.37500 0.00000 -1.09823 5.11300 -6.46950 419.00000 278.99268 347.20000
733765.41667 -4.00000 -2.09243 3.69091 -4.70796 414.00000 273.88969 347.28000
733765.45833 -7.00000 -3.96593 3.69038 -3.52174 397.00000 274.01238 352.96000
733765.50000 -8.00000 -2.41748 4.63765 -4.61009 419.00000 277.35038 348.36000
733765.54167 -7.00000 -3.28035 5.44609 -4.45298 401.00000 277.44363 344.48000
733765.58333 -6.00000 -2.37555 6.58386 -3.40297 407.00000 281.99524 345.56000
733765.62500 -3.00000 -2.98992 7.27474 -2.42205 390.00000 280.06340 348.04000
733765.66667 -2.00000 -3.69775 8.60044 -1.02221 379.00000 281.03085 351.08000
733765.70833 -2.00000 -1.86650 9.55418 1.65683 390.00000 283.69204 350.40000
733765.75000 -1.00000 -2.04321 9.00336 1.02944 374.00000 283.10071 350.08000
733765.79167 1.00000 -2.40357 9.68173 0.75920 359.00000 284.66953 349.92000
733765.83333 3.00000 0.41174 8.38798 1.45819 361.00000 280.99027 344.88000
733765.87500 4.00000 2.34010 7.72964 2.47608 366.00000 279.17703 344.08000
733765.91667 3.00000 3.80798 8.04637 2.74508 372.00000 280.90291 347.04000
