# time dst_kyoto dst_l1 dst_stb dst_pers
968.00000 -2.00000 -0.14239 1.00000 -3.07359
969.00000 -1.00000 -0.14239 1.00000 -3.07359
970.00000 -2.00000 1.00000 -1.86039 1.00000
971.00000 -4.00000 -2.19289 -9.93665 -2.96686
972.00000 -4.00000 -2.19289 -9.93665 -2.96686
973.00000 -4.00000 -0.96407 -2.28009 -5.33342
974.00000 -4.00000 -0.96407 1.00000 -39.05547
975.00000 -2.00000 1.00000 -25.09357 -39.05547
976.00000 -11.00000 -3.31210 -25.09357 -25.38885
977.00000 -33.00000 -31.20022 -19.30538 -17.28067
978.00000 -33.00000 -31.20022 -17.96599 -17.28067
979.00000 -21.00000 -23.13304 -21.87305 -17.13609
980.00000 -21.00000 -15.62477 -21.87305 -14.18942
981.00000 -18.00000 -11.96406 -15.21560 -11.68478
982.00000 -14.00000 -11.77145 -14.04062 -8.92439
983.00000 -15.00000 -14.97252 -15.54423 -12.50865
984.00000 -15.00000 -14.97252 -15.54423 -12.98797
985.00000 -17.00000 -13.54987 -10.99200 -12.98797
986.00000 -17.00000 -9.53282 -7.67576 -11.18807
987.00000 -14.00000 -9.20105 -1.59384 -11.18807
988.00000 -8.00000 -7.52524 -0.01760 -10.97010
989.00000 -7.00000 -3.43848 1.00000 -4.97665
990.00000 -8.00000 -1.86296 1.00000 -2.03827
991.00000 -8.00000 -5.04735 -1.55621 -0.55668
992.00000 -15.00000 -10.89295 -38.41055 -5.06481
993.00000 -17.00000 -30.03500 -53.92893 -5.06481
994.00000 -26.00000 -30.03500 -53.92893 -3.49047
995.00000 -26.00000 -27.23619 -41.23954 -9.97145
996.00000 -22.00000 -22.90640 -28.27082 -20.75087
997.00000 -22.00000 -21.16616 -25.51084 -20.75087
998.00000 -17.00000 -16.95770 -23.64390 -18.29538
999.00000 -12.00000 -13.02352 -19.95649 -17.11436
1000.00000 -12.00000 -12.41402 -17.23828 -13.11848
1001.00000 -9.00000 -8.03704 -15.11274 -10.15853
1002.00000 -9.00000 -7.49170 -12.66447 -10.52040
1003.00000 -5.00000 -5.22621 -10.14005 -10.52040
1004.00000 1.00000 0.46957 -7.43574 -10.21390
1005.00000 1.00000 -0.11796 -8.08532 -12.49714
1006.00000 -6.00000 -3.07548 -8.08532 -12.49714
1007.00000 -6.00000 -3.07548 -7.74221 -9.12349
1008.00000 -3.00000 -0.90400 -8.77529 -4.45278
1009.00000 -2.00000 1.00000 -8.77529 -4.66728
1010.00000 -5.00000 0.19048 -7.37684 -6.41131
1011.00000 -5.00000 0.19048 -3.08672 -6.41131
1012.00000 0.00000 1.00000 -5.21546 -1.08225
1013.00000 -2.00000 1.00000 -5.70637 -1.94764
1014.00000 -2.00000 1.00000 -6.04176 -5.51909
1015.00000 -1.00000 1.00000 -6.04176 -5.51909
1016.00000 -2.00000 1.00000 -2.11807 -1.35645
1017.00000 -2.00000 1.00000 -2.15307 1.00000
1018.00000 1.00000 1.00000 -2.15307 -0.61131
1019.00000 -1.00000 1.00000 -1.65543 -0.61131
1020.00000 -1.00000 1.00000 -0.55240 1.00000
1021.00000 -5.00000 1.00000 1.00000 0.73247
1022.00000 -10.00000 0.37072 1.00000 0.73247
1023.00000 -10.00000 0.37072 1.00000 1.00000
1024.00000 -5.00000 1.00000 1.00000 -0.12935
1025.00000 -51.00000 -58.62972 -2.75471 -0.12935
1026.00000 -51.00000 -58.62972 -3.76131 0.54632
1027.00000 -33.00000 -43.71681 -6.29725 1.00000
1028.00000 -29.00000 -28.62160 -20.00740 -0.13955
1029.00000 -19.00000 -19.85101 -20.05774 -33.24726
1030.00000 -16.00000 -17.63249 -20.05774 -33.24726
1031.00000 -11.00000 -15.85151 -12.48321 -27.12533
1032.00000 -12.00000 -12.40384 -11.40902 -15.05869
1033.00000 -14.00000 -16.73083 -9.66813 -10.90752
1034.00000 -16.00000 -19.68406 -9.66813 -10.90752
1035.00000 -16.00000 -19.68406 -10.26682 -12.94104
1036.00000 -11.00000 -16.26783 -10.26682 -12.94104
1037.00000 -11.00000 -12.70934 -7.77966 -12.09208
1038.00000 -11.00000 -11.58384 -7.77966 -8.21207
1039.00000 -10.00000 -11.58384 -5.10143 -8.21207
1040.00000 -10.00000 -9.75171 -3.30105 -5.99054
1041.00000 -10.00000 -9.75171 -2.11195 -2.62214
1042.00000 -10.00000 -9.04563 -1.20882 -2.12979
1043.00000 -10.00000 -7.56450 0.97352 -3.07816
1044.00000 -1.00000 0.37138 1.00000 -8.25155
1045.00000 -3.00000 1.00000 0.60262 -8.25155
1046.00000 -8.00000 -2.09422 0.60262 -32.49188
1047.00000 -30.00000 -36.54553 -17.89286 -32.49188
1048.00000 -30.00000 -36.54553 -20.13441 -26.08448
1049.00000 -27.00000 -31.08275 -20.13441 -21.39834
1050.00000 -23.00000 -25.43724 -12.94506 -19.97458
1051.00000 -22.00000 -25.43724 -12.94506 -16.84384
1052.00000 -19.00000 -24.01835 -7.89168 -7.78964
1053.00000 -19.00000 -16.50076 -5.77708 -5.44434
1054.00000 -12.00000 -16.50076 -5.19414 -0.85625
1055.00000 -8.00000 -15.05144 -9.58679 0.48660
1056.00000 -3.00000 -7.59994 -9.58679 -2.81151
1057.00000 -24.00000 -23.47434 -7.24543 -3.12155
1058.00000 -24.00000 -23.47434 -7.24543 -3.12155
1059.00000 -15.00000 -20.04827 -5.09629 1.00000
1060.00000 -4.00000 -7.77924 -2.72980 1.00000
1061.00000 -9.00000 -7.77924 -1.17100 1.00000
1062.00000 -9.00000 -7.58858 0.05970 1.00000
1063.00000 -3.00000 -5.51810 0.20159 1.00000
1064.00000 -3.00000 -5.51810 1.00000 1.00000
1065.00000 -9.00000 -10.71402 1.00000 1.00000
1066.00000 -9.00000 -10.71402 1.00000 1.00000
1067.00000 -5.00000 -7.30377 1.00000 1.00000
1068.00000 -3.00000 -6.39194 1.00000 1.00000
1069.00000 -8.00000 -3.05382 1.00000 1.00000
1070.00000 -8.00000 -3.05382 1.00000 1.00000
1071.00000 -3.00000 -3.04799 1.00000 1.00000
1072.00000 -7.00000 -8.33653 -0.72779 1.00000
1073.00000 -7.00000 -8.33653 -0.72779 0.86340
1074.00000 -4.00000 -6.88498 1.00000 0.86340
1075.00000 -4.00000 -0.96517 -4.80917 -61.81299
1076.00000 -6.00000 -6.53558 -13.00544 -61.81299
1077.00000 -29.00000 -33.36176 -32.23150 -45.11911
1078.00000 -29.00000 -33.62757 -32.23150 -35.73442
1079.00000 -24.00000 -33.62757 -24.66641 -25.55938
1080.00000 -21.00000 -21.60980 -24.66641 -19.14797
1081.00000 -19.00000 -23.64733 -24.45915 -15.18302
1082.00000 -19.00000 -23.64733 -17.19116 -11.88909
1083.00000 -17.00000 -20.75588 -15.89675 -11.90679
1084.00000 -16.00000 -16.65109 -15.59034 -17.20893
1085.00000 -14.00000 -15.15860 -14.35272 -18.99472
1086.00000 -14.00000 -13.64359 -11.42437 -18.99472
1087.00000 -8.00000 -9.47930 -8.77368 -15.39080
1088.00000 -7.00000 -7.66673 -8.77368 -11.16221
1089.00000 -7.00000 -7.35836 -5.69965 -11.16221
1090.00000 -5.00000 -3.08237 -3.47796 -10.10964
1091.00000 -3.00000 -0.46135 -2.64414 -10.10964
1092.00000 -3.00000 1.00000 -0.12277 -7.30389
1093.00000 -4.00000 1.00000 -3.40413 -1.80943
1094.00000 -54.00000 -50.78692 -6.07638 1.00000
1095.00000 -54.00000 -50.78692 -25.45714 1.00000
1096.00000 -47.00000 -41.65018 -35.03691 -22.38839
1097.00000 -36.00000 -37.10948 -35.03691 -36.71137
1098.00000 -25.00000 -29.09552 -26.98459 -36.71137
1099.00000 -22.00000 -24.39992 -16.59011 -21.22736
1100.00000 -21.00000 -22.46605 -13.97957 -25.88218
1101.00000 -21.00000 -21.98557 -11.14045 -25.88218
1102.00000 -20.00000 -21.98557 -8.09223 -15.61192
1103.00000 -15.00000 -16.97605 -7.92143 -16.69210
1104.00000 -12.00000 -16.84384 -4.26727 -16.69210
1105.00000 -8.00000 -16.84384 -3.32928 -7.25707
1106.00000 -7.00000 -9.16379 -14.11798 -8.92574
1107.00000 -7.00000 -13.05163 -14.77754 -19.94264
1108.00000 -18.00000 -23.86880 -16.28075 -19.94264
1109.00000 -18.00000 -23.86880 -16.28075 -7.66490
1110.00000 -13.00000 -11.87571 -6.28470 -7.66764
1111.00000 -13.00000 -10.16710 -11.87911 -7.66764
1112.00000 -13.00000 -10.16710 -11.87911 -8.91851
1113.00000 -11.00000 -9.48226 -8.38635 -8.91851
1114.00000 -3.00000 -4.41415 -7.80803 -5.85621
1115.00000 -5.00000 -2.64044 -8.56591 -0.02540
1116.00000 -5.00000 -1.41256 -8.56591 -2.47356
1117.00000 1.00000 1.00000 -6.27191 -2.47356
1118.00000 -3.00000 -1.87953 -6.27191 -5.42062
1119.00000 -7.00000 -5.35827 -5.90992 -6.20170
1120.00000 -7.00000 -5.35827 -3.01103 -6.20170
1121.00000 -4.00000 -3.16674 -5.15812 -6.12308
1122.00000 -3.00000 -3.16674 -5.15812 -1.14143
1123.00000 1.00000 -2.50853 -2.00525 -1.27601
1124.00000 -22.00000 -0.70543 -9.01757 -3.09295
1125.00000 -22.00000 -2.76808 -13.78243 -27.05767
1126.00000 -18.00000 -2.99284 -13.78243 -27.05767
1127.00000 -18.00000 -6.57166 -12.58345 -17.55255
1128.00000 -18.00000 -8.91358 -12.58345 -19.42501
1129.00000 -16.00000 -8.91358 -8.91958 -19.42501
1130.00000 -13.00000 -7.89613 -10.08773 -18.06421
1131.00000 -9.00000 -5.46091 -10.85706 -15.47098
1132.00000 -11.00000 -6.26871 -10.85706 -12.19833
1133.00000 -13.00000 -6.26871 -8.43819 -11.59927
1134.00000 -13.00000 -3.43086 -7.47610 -9.60307
1135.00000 -11.00000 -2.47392 -4.10360 -6.71515
1136.00000 -11.00000 -0.45093 -4.10360 -5.43523
1137.00000 -8.00000 -0.23495 -4.42530 -5.18574
1138.00000 -3.00000 1.00000 -4.42530 -0.06767
1139.00000 0.00000 1.00000 -1.15160 -0.06767
1140.00000 1.00000 1.00000 -0.51467 1.00000
1141.00000 -13.00000 -15.31576 -0.51467 -36.81489
1142.00000 -22.00000 -18.56114 -24.81198 -42.75614
1143.00000 -29.00000 -29.33475 -24.81198 -42.75614
1144.00000 -29.00000 -29.33475 -14.90703 -32.22426
1145.00000 -21.00000 -22.28762 -12.53723 -24.52868
1146.00000 -23.00000 -22.28762 -12.77643 -23.64611
1147.00000 -23.00000 -21.30525 -13.83531 -21.59575
1148.00000 -17.00000 -17.62130 -13.83531 -20.30811
1149.00000 -14.00000 -15.81200 -11.49964 -30.88229
1150.00000 -14.00000 -14.36300 -9.46466 -30.88229
1151.00000 -13.00000 -11.81803 -7.11403 -29.07866
1152.00000 -13.00000 -11.19138 -5.30295 -19.48645
1153.00000 -7.00000 -11.41176 -3.39289 -19.48645
1154.00000 -7.00000 -11.41176 -2.40703 -14.46179
1155.00000 -3.00000 -5.17612 -1.69437 -14.46179
1156.00000 -2.00000 -3.93639 0.27778 -9.42763
1157.00000 -5.00000 -3.93639 -7.25536 -8.47020
1158.00000 -29.00000 -29.57456 -7.25536 -19.34906
1159.00000 -29.00000 -29.57456 -7.18972 -19.34906
1160.00000 -27.00000 -24.11852 -5.47580 -17.57865
1161.00000 -16.00000 -9.01333 -4.20283 -5.78568
1162.00000 -11.00000 -7.58626 -4.20283 -5.78568
1163.00000 -8.00000 -7.06607 -2.39590 -3.10576
1164.00000 -3.00000 -7.06607 -3.44496 -3.94898
1165.00000 -9.00000 -5.60753 -3.44496 -5.32056
1166.00000 -9.00000 -5.60753 -2.55078 -5.32056
1167.00000 -7.00000 -5.02592 -5.13627 -2.16292
1168.00000 -5.00000 -2.52918 -5.13627 0.26897
1169.00000 -5.00000 -2.52918 -3.33376 0.26897
1170.00000 -3.00000 1.00000 1.00000 1.00000
1171.00000 -3.00000 1.00000 1.00000 1.00000
1172.00000 -6.00000 -1.47700 1.00000 -0.79632
1173.00000 -6.00000 -3.43854 1.00000 -0.79632
1174.00000 -6.00000 -3.43854 1.00000 -0.82047
1175.00000 -5.00000 0.06662 1.00000 -0.84738
1176.00000 1.00000 1.00000 -0.52340 -0.84738
1177.00000 -4.00000 -4.17733 -6.45302 1.00000
1178.00000 -12.00000 -6.83222 -7.67981 0.29632
1179.00000 -12.00000 -7.45254 -8.18752 0.29632
1180.00000 -11.00000 -11.46036 -11.66161 -1.44872
1181.00000 -10.00000 -12.10520 -11.66161 -2.92014
1182.00000 -10.00000 -12.80817 -11.30760 -2.92014
1183.00000 -10.00000 -12.80817 -9.17132 -2.87849
1184.00000 -7.00000 -5.78841 -8.62643 -2.10428
1185.00000 -7.00000 -7.94481 -6.61706 -0.67477
1186.00000 -7.00000 -7.94481 -5.65848 -0.67477
1187.00000 -4.00000 -4.95835 -5.08307 -0.52173
1188.00000 -4.00000 -4.39610 -3.03585 0.83337
1189.00000 -2.00000 -1.61412 -1.35067 1.00000
1190.00000 -2.00000 -0.93000 -1.35067 1.00000
1191.00000 -2.00000 0.04561 -0.22137 1.00000
1192.00000 1.00000 1.00000 -0.48632 1.00000
1193.00000 0.00000 -3.06191 -0.48632 1.00000
1194.00000 -12.00000 -9.86361 -24.38438 1.00000
1195.00000 -24.00000 -21.65374 -24.38438 -20.60953
1196.00000 -24.00000 -25.39359 -20.75608 -20.65101
1197.00000 -20.00000 -25.39359 -11.39995 -20.65101
1198.00000 -20.00000 -25.40558 -11.43529 -16.01955
1199.00000 -15.00000 -25.40558 -11.43529 -16.01955
1200.00000 -13.00000 -19.49029 -8.62490 -14.88432
1201.00000 -13.00000 -15.37469 -7.38987 -13.18404
1202.00000 -12.00000 -14.62441 -6.93569 -11.24559
1203.00000 -6.00000 -10.02857 -6.93569 -9.74847
1204.00000 -5.00000 -9.80939 -6.93057 -8.02518
1205.00000 -4.00000 -6.02686 -9.99160 -7.68712
1206.00000 -2.00000 -5.95505 -9.99160 -7.40726
1207.00000 -4.00000 -9.49434 -6.44895 -7.40726
1208.00000 -4.00000 -9.49434 -41.57094 -1.56307
1209.00000 -7.00000 -7.33322 -41.57094 -0.20879
1210.00000 -7.00000 -8.11600 -32.94544 -0.20879
1211.00000 -5.00000 -8.11600 -23.76461 -22.55459
1212.00000 -4.00000 -5.44223 -19.57044 -22.55459
1213.00000 -4.00000 -3.17531 -17.66497 -9.21814
1214.00000 -2.00000 -2.17365 -17.66497 -4.82798
1215.00000 0.00000 -1.64276 -14.89879 -3.96261
1216.00000 1.00000 1.00000 -11.99017 -3.96261
1217.00000 1.00000 1.00000 -8.64127 -3.27573
1218.00000 -1.00000 -10.46780 -9.36919 -1.49350
1219.00000 -6.00000 -10.94759 -9.36919 -1.49350
1220.00000 -6.00000 -10.94759 -8.73706 0.42071
1221.00000 -10.00000 -9.22470 -5.60730 0.42071
1222.00000 -10.00000 -9.42521 -4.04968 1.00000
1223.00000 -9.00000 -9.53454 -3.35638 1.00000
1224.00000 -8.00000 -9.53454 -6.40814 0.09755
1225.00000 -7.00000 -7.20129 -8.10726 0.09755
1226.00000 -7.00000 -7.53027 -8.10726 1.00000
1227.00000 -7.00000 -7.53027 -5.44631 1.00000
1228.00000 -1.00000 -2.56332 -6.60672 1.00000
1229.00000 -8.00000 -8.25047 -11.54452 -0.76935
1230.00000 -8.00000 -8.25047 -19.57225 -4.57251
1231.00000 -11.00000 -9.25377 -19.57225 -4.57251
1232.00000 -11.00000 -9.25377 -11.56400 -7.75510
1233.00000 -8.00000 -4.08673 -13.55981 -8.16113
1234.00000 -8.00000 -6.41014 -13.55981 -8.16113
1235.00000 -8.00000 -7.46485 -13.57943 -6.41891
1236.00000 -6.00000 -7.46485 -13.57943 -4.80665
1237.00000 -6.00000 -7.16303 -11.35916 -4.80665
1238.00000 -1.00000 -2.34270 -9.22725 -3.50043
1239.00000 -2.00000 -2.34270 -8.45268 -2.10775
1240.00000 -2.00000 0.16234 -5.77819 -1.39793
1241.00000 1.00000 -0.04535 -5.77819 -0.03909
1242.00000 1.00000 -0.04535 -4.19969 1.00000
1243.00000 1.00000 0.23240 -2.40880 1.00000
1244.00000 1.00000 1.00000 -2.40880 1.00000
1245.00000 -3.00000 -0.26854 1.00000 1.00000
1246.00000 -8.00000 -6.54109 -10.76927 -7.91256
1247.00000 -17.00000 -9.67047 -14.07254 -18.49623
1248.00000 -17.00000 -11.92735 -14.07254 -21.92659
1249.00000 -19.00000 -11.92735 -11.01593 -21.92659
1250.00000 -19.00000 -9.37867 -11.01593 -13.89285
1251.00000 -12.00000 -8.16767 -7.07940 -9.12502
1252.00000 -15.00000 -12.00838 -7.54442 -8.56174
1253.00000 -17.00000 -14.52570 -7.54442 -4.79809
1254.00000 -17.00000 -14.52570 -5.92212 -3.03821
1255.00000 -11.00000 -7.85392 -2.30829 -7.69041
1256.00000 -9.00000 -5.36411 -2.30829 -7.69041
1257.00000 -7.00000 -1.13517 -9.13650 -4.98960
1258.00000 -9.00000 -6.41493 -16.08929 -7.14148
1259.00000 -17.00000 -8.27449 -16.08929 -7.14148
1260.00000 -17.00000 -12.95552 -15.40447 -3.89374
1261.00000 -10.00000 -12.95552 -6.29240 -2.64923
1262.00000 -11.00000 -3.93210 -5.38773 -2.01578
1263.00000 -14.00000 -6.31804 -7.59684 -0.14279
1264.00000 -14.00000 -6.31804 -9.18764 1.00000
1265.00000 -10.00000 -5.10422 -9.18764 1.00000
1266.00000 -8.00000 -1.61300 -3.12659 -2.71694
1267.00000 -8.00000 -7.86213 -2.32904 -7.50760
1268.00000 -19.00000 -11.37509 -0.78930 -7.50760
1269.00000 -19.00000 -11.37509 1.00000 -5.22636
1270.00000 -19.00000 -9.00164 1.00000 -6.91820
1271.00000 -16.00000 -9.00164 -16.19215 -8.63615
1272.00000 -12.00000 -6.79669 -16.19215 -8.63615
1273.00000 -12.00000 -5.15404 -6.28415 -6.00089
1274.00000 -12.00000 -5.15404 -34.30948 -4.27836
1275.00000 -10.00000 -4.72785 -34.30948 -0.41055
1276.00000 -10.00000 -9.15474 -26.31140 -6.30696
1277.00000 -19.00000 -10.33090 -17.80333 -6.30696
1278.00000 -19.00000 -10.33090 -17.45064 -8.61163
1279.00000 -14.00000 -7.12507 -16.76689 -8.61163
1280.00000 -14.00000 -7.12507 -19.75545 -3.37163
1281.00000 -11.00000 -3.54208 -19.75545 -3.51269
1282.00000 -11.00000 -3.12659 -17.69479 -5.33035
1283.00000 -6.00000 -1.02579 -18.36518 -5.33035
1284.00000 -3.00000 1.00000 -29.35638 -3.37374
1285.00000 0.00000 0.08550 -29.35638 -0.70702
1286.00000 -4.00000 -1.67046 -10.99318 -0.70702
1287.00000 -4.00000 -1.67046 -8.58447 1.00000
1288.00000 -4.00000 1.00000 -9.49229 0.19848
1289.00000 -4.00000 1.00000 -9.49229 0.19848
1290.00000 -22.00000 -21.00975 -9.83304 1.00000
1291.00000 -22.00000 -21.00975 -9.83304 1.00000
1292.00000 -16.00000 -8.23006 -5.51734 -3.00547
1293.00000 -16.00000 -5.76043 -6.08698 -8.08513
1294.00000 -11.00000 -5.76043 -6.68447 -9.54156
1295.00000 -13.00000 -6.69002 -11.31992 -9.90572
1296.00000 -13.00000 -6.69002 -11.31992 -10.71746
1297.00000 -10.00000 -3.01912 -8.47006 -13.82505
1298.00000 -10.00000 -7.99644 -8.57212 -13.82505
1299.00000 -10.00000 -9.20284 -8.57212 -9.37813
1300.00000 -14.00000 -9.20284 -4.30861 -9.37813
1301.00000 -14.00000 -6.61796 -2.98314 -8.35556
1302.00000 -13.00000 -4.17931 -2.98314 -10.98081
1303.00000 -10.00000 -2.30879 -1.28371 -15.39013
1304.00000 -8.00000 -2.30879 -5.24855 -15.39013
1305.00000 -29.00000 -31.59794 -5.24855 -13.04933
1306.00000 -29.00000 -31.59794 -5.97199 -8.25485
1307.00000 -22.00000 -21.30254 -10.54464 -8.36471
1308.00000 -20.00000 -19.11580 -10.54464 -14.78601
1309.00000 -20.00000 -19.11580 -11.11097 -14.78601
1310.00000 -17.00000 -12.94765 -11.11097 -9.32087
1311.00000 -11.00000 -10.88421 -10.23156 -5.80533
1312.00000 -9.00000 -9.38501 -10.17507 -5.88350
1313.00000 -7.00000 -6.84036 -10.17507 -5.88350
1314.00000 -8.00000 -6.84036 -7.72830 -2.09425
1315.00000 -8.00000 -6.17279 -6.29759 1.00000
1316.00000 -10.00000 -5.40963 -6.29759 -1.62001
1317.00000 -10.00000 -1.70726 -5.65250 -14.87367
1318.00000 -9.00000 -1.72381 -5.07734 -14.87367
1319.00000 -9.00000 -2.70791 -1.69616 -9.76595
1320.00000 -10.00000 -6.73367 -1.69616 -9.42633
1321.00000 -13.00000 -9.85536 -0.50188 -9.42633
1322.00000 -13.00000 -9.85536 1.00000 -3.76467
1323.00000 -7.00000 -4.35308 1.00000 -4.58829
1324.00000 -31.00000 -32.38697 -22.64151 -5.10827
1325.00000 -38.00000 -32.38697 -22.64151 -5.10827
1326.00000 -38.00000 -27.26351 -10.36113 -4.30957
1327.00000 -26.00000 -18.92467 -7.79598 -6.96181
1328.00000 -25.00000 -18.49555 -8.17685 -8.12951
1329.00000 -25.00000 -15.21269 -8.17685 -8.12951
1330.00000 -21.00000 -14.88418 -7.64888 -4.66820
1331.00000 -21.00000 -12.65792 -7.25347 -4.66820
1332.00000 -10.00000 -10.37931 -11.32599 -0.39082
1333.00000 -12.00000 -9.42057 -11.32599 -0.39082
1334.00000 -12.00000 -9.42057 -10.81765 1.00000
1335.00000 -8.00000 -7.46871 -9.09046 1.00000
1336.00000 -5.00000 -3.98731 -4.67835 -0.34323
1337.00000 -10.00000 -2.82672 -4.54831 -0.34323
1338.00000 -10.00000 -2.82672 -4.54831 1.00000
1339.00000 -4.00000 0.50934 -5.37673 1.00000
1340.00000 -6.00000 -1.95344 -32.58724 -29.81525
1341.00000 -6.00000 -1.95344 -32.58724 -29.81525
1342.00000 -22.00000 -11.57953 -25.26571 -24.86163
1343.00000 -22.00000 -18.48430 -20.52659 -9.83680
1344.00000 -17.00000 -18.48430 -20.52659 -6.25079
1345.00000 -16.00000 -13.68241 -14.51054 -5.93403
1346.00000 -16.00000 -9.94759 -15.05040 -8.41204
1347.00000 -9.00000 -6.90804 -15.05040 -8.41204
1348.00000 -9.00000 -6.48405 -9.85103 -6.03435
1349.00000 -23.00000 -7.33028 -8.19189 -3.83550
1350.00000 -23.00000 -7.90500 -4.19093 -9.86180
1351.00000 -21.00000 -7.90500 -13.90035 -9.86180
1352.00000 -13.00000 -7.14042 -14.00585 -9.61570
1353.00000 -13.00000 -4.39261 -14.00585 -9.24838
1354.00000 -12.00000 -4.63840 -11.32503 -3.48760
1355.00000 -12.00000 -4.63840 -8.13293 -3.48760
1356.00000 -10.00000 -2.64380 -6.48203 -3.01529
1357.00000 -14.00000 -12.86180 -7.87814 -33.41134
1358.00000 -14.00000 -12.86180 -8.94399 -33.41134
1359.00000 -13.00000 -11.56434 -8.94399 -25.06987
1360.00000 -12.00000 -11.56434 -2.82696 -22.38305
1361.00000 -10.00000 -5.38554 -2.82696 -22.38305
1362.00000 -4.00000 -3.69198 -4.38038 -15.60588
1363.00000 -3.00000 -3.69198 -4.38038 -15.60588
1364.00000 -3.00000 -3.44959 -2.64227 -10.11890
1365.00000 -4.00000 -1.57906 -2.64227 -8.50681
1366.00000 -13.00000 -9.75000 -0.09523 -8.50681
1367.00000 -13.00000 -9.75000 -0.09523 -6.80867
1368.00000 -13.00000 -6.88588 0.13036 -5.94298
1369.00000 -11.00000 -1.83616 1.00000 -2.89999
1370.00000 -9.00000 -4.29407 1.00000 -2.46764
1371.00000 -9.00000 -4.29407 1.00000 -3.76905
1372.00000 -28.00000 -44.12297 -0.11802 -10.99901
1373.00000 -32.00000 -44.12297 -4.71927 -24.61584
1374.00000 -32.00000 -40.15739 -63.16143 -35.34925
1375.00000 -26.00000 -33.65707 -65.50376 -35.34925
1376.00000 -23.00000 -25.14833 -65.50376 -22.85746
1377.00000 -23.00000 -25.14833 -36.29418 -22.51134
1378.00000 -20.00000 -20.36975 -26.25953 -20.65632
1379.00000 -16.00000 -16.46347 -24.59015 -14.42457
1380.00000 -13.00000 -15.08045 -20.48546 -13.61593
1381.00000 -11.00000 -10.81754 -20.48546 -12.37292
1382.00000 -8.00000 -10.23525 -22.26876 -10.02013
1383.00000 -8.00000 -9.88280 -34.11248 -10.02013
1384.00000 -4.00000 -7.20291 -34.40387 -8.27045
1385.00000 -5.00000 -7.73374 -34.40387 -4.25773
1386.00000 -7.00000 -7.73374 -16.78376 -2.48090
1387.00000 -7.00000 -6.07142 -9.10387 -2.48090
1388.00000 -10.00000 -11.84864 -24.76006 0.43100
1389.00000 -27.00000 -26.52604 -26.06956 -0.24843
1390.00000 -27.00000 -26.52604 -26.06956 -2.16116
1391.00000 -27.00000 -23.74194 -15.96106 -2.16116
1392.00000 -24.00000 -14.88158 -15.41627 -12.97754
1393.00000 -18.00000 -10.92149 -12.44582 -14.91938
1394.00000 -16.00000 -10.92149 -10.34622 -14.91938
1395.00000 -25.00000 -27.57219 -9.45607 -13.10718
1396.00000 -25.00000 -27.57219 -9.40171 -10.24562
1397.00000 -21.00000 -17.71656 -16.83982 -9.03171
1398.00000 -21.00000 -17.71656 -16.83982 -5.92999
1399.00000 -18.00000 -13.69332 -13.42262 -4.58330
1400.00000 -18.00000 -19.07045 -10.06905 -5.17716
1401.00000 -14.00000 -19.07045 -11.34326 -5.17716
1402.00000 -15.00000 -20.19102 -20.31281 -4.82555
1403.00000 -15.00000 -20.19102 -22.34335 -3.06582
1404.00000 -7.00000 -10.42800 -22.34335 -2.86090
1405.00000 -7.00000 -9.14125 -14.20378 -2.86090
1406.00000 -7.00000 -8.17871 -18.07649 -1.69148
1407.00000 -5.00000 -3.84788 -18.07649 -1.34026
1408.00000 -5.00000 -3.47452 -14.28659 1.00000
1409.00000 -4.00000 -3.47452 -8.78604 -12.15266
1410.00000 -2.00000 -2.94202 -7.70713 -12.15266
1411.00000 -1.00000 -2.94202 -6.65131 -11.90782
1412.00000 1.00000 -1.42420 -7.09335 -9.52770
1413.00000 -3.00000 -6.55140 -10.77210 -4.59412
1414.00000 -5.00000 -6.55140 -25.78478 -2.44275
1415.00000 -5.00000 -6.20956 -25.78478 -2.44275
1416.00000 -6.00000 -4.23345 -13.00435 -1.77096
1417.00000 -6.00000 -4.23345 -13.00435 -0.45317
1418.00000 1.00000 -4.03933 -12.08598 -5.67538
1419.00000 1.00000 -4.31089 -14.16646 -5.67538
1420.00000 1.00000 -4.31089 -14.16646 -5.30078
1421.00000 1.00000 -0.43256 -14.00819 -2.64394
1422.00000 1.00000 1.00000 -9.47286 -2.64394
1423.00000 -15.00000 -8.24068 -9.06267 -32.47902
1424.00000 -27.00000 -19.53343 -25.20589 -35.14546
1425.00000 -27.00000 -19.53343 -25.20589 -35.14546
1426.00000 -16.00000 -14.30399 -20.21177 -28.89948
1427.00000 -13.00000 -16.81384 -15.49977 -22.62007
1428.00000 -13.00000 -17.19683 -22.84024 -22.62007
1429.00000 -13.00000 -17.19683 -22.84024 -20.21790
1430.00000 -14.00000 -16.75512 -19.46809 -12.70878
1431.00000 -20.00000 -19.17462 -18.40572 -11.86908
1432.00000 -20.00000 -19.17462 -18.40572 -7.58670
1433.00000 -13.00000 -14.10302 -13.32715 -7.58670
1434.00000 -11.00000 -12.84040 -8.88037 -6.66152
1435.00000 -7.00000 -12.24875 -8.80684 -4.71685
1436.00000 -8.00000 -10.93064 -11.01023 -5.04802
1437.00000 -11.00000 -15.44045 -11.01023 -5.04802
1438.00000 -11.00000 -15.44045 -6.02996 -3.28367
1439.00000 -8.00000 -12.14146 -1.93275 -7.72031
