# time dst_kyoto dst_l1 dst_stb dst_pers v_l1 v_stb v_pers
733700.83333 5.00000 5.10870 0.49433 -2.55715 288.00000 295.57864 327.48000
733700.87500 3.00000 4.60840 0.31255 -3.11969 282.00000 295.41979 325.96000
733700.91667 2.00000 5.49344 1.06754 -2.15703 282.00000 296.98442 325.52000
733700.95833 2.00000 5.20489 1.03338 -2.02742 281.00000 298.13954 323.40000
733701.00000 0.00000 5.33706 1.66090 -1.96472 278.00000 296.33963 321.00000
733701.04167 -1.00000 5.32412 2.12467 -2.41617 277.00000 296.67809 321.00000
733701.08333 -2.00000 6.46796 1.97405 -2.36314 286.00000 295.98157 317.88000
733701.12500 -3.00000 6.00531 2.08233 -1.86931 274.00000 295.28942 315.00000
733701.16667 -1.00000 5.79176 2.43262 -1.61229 273.00000 293.58405 314.48000
733701.20833 0.00000 5.39723 2.27063 -1.79438 271.00000 293.39289 314.00000
733701.25000 3.00000 6.61617 2.00473 -1.28913 276.00000 294.30101 312.96000
733701.29167 6.00000 9.24003 1.66449 -1.25543 291.00000 296.31267 311.48000
733701.33333 5.00000 10.24942 1.13494 -1.50192 289.00000 299.82926 308.40000
733701.37500 5.00000 11.07181 1.40148 -1.82211 291.00000 299.91584 306.00000
733701.41667 7.00000 12.11143 1.25596 -2.00014 294.00000 306.12672 306.00000
733701.45833 9.00000 12.16364 2.71332 -0.81989 291.00000 295.57039 306.00000
733701.50000 12.00000 12.98418 2.86269 0.05237 291.00000 296.96731 304.44000
733701.54167 15.00000 13.81031 2.92729 1.12557 286.00000 296.33442 302.48000
733701.58333 15.00000 13.46106 2.90828 1.79349 286.00000 293.31870 300.44000
733701.62500 13.00000 12.58946 3.31194 2.19007 284.00000 291.97259 299.00000
733701.66667 12.00000 11.13124 3.54274 2.65757 284.00000 291.58816 300.04000
733701.70833 14.00000 11.97766 3.20369 2.82488 285.00000 290.58114 298.92000
733701.75000 16.00000 11.72857 2.99243 2.58693 281.00000 289.52834 294.92000
733701.79167 14.00000 11.16970 2.85998 3.06684 280.00000 291.33561 294.56000
733701.83333 10.00000 10.47148 3.19533 3.22785 280.00000 294.55261 295.48000
733701.87500 11.00000 9.52369 3.02159 3.09201 279.00000 292.01127 295.00000
733701.91667 13.00000 13.34964 4.32022 4.12421 276.00000 290.78937 293.44000
733701.95833 10.00000 13.59824 4.49418 4.57523 277.00000 291.65694 294.60000
733702.00000 12.00000 13.33240 4.53445 4.75203 283.00000 290.20795 300.12000
733702.04167 6.00000 10.38409 4.25245 4.60480 324.00000 288.05271 301.96000
733702.08333 -1.00000 0.21956 3.71994 4.61616 337.00000 288.39590 302.04000
733702.12500 -3.00000 -2.85694 3.88487 5.33867 338.00000 289.60776 303.00000
733702.16667 0.00000 0.42476 3.20524 5.92318 344.00000 286.36123 301.44000
733702.20833 -4.00000 -3.63318 3.40450 6.89767 338.00000 285.72542 298.96000
733702.25000 -8.00000 -9.35745 3.66666 7.73605 342.00000 287.46444 299.56000
733702.29167 -13.00000 -15.70526 3.28339 7.26990 329.00000 289.99435 298.40000
733702.33333 -19.00000 -18.91876 3.55272 5.75654 332.00000 293.83607 294.44000
733702.37500 -21.00000 -18.90798 4.07361 3.66662 332.00000 292.82458 294.04000
733702.41667 -18.00000 -16.37924 4.03643 3.09185 340.00000 292.39613 296.56000
733702.45833 -14.00000 -15.42589 4.50113 6.39293 342.00000 293.81446 297.48000
733702.50000 -12.00000 -13.15423 4.31354 7.67060 340.00000 291.03676 301.68000
733702.54167 -4.00000 -9.15168 4.53518 6.85733 337.00000 287.62655 304.96000
733702.58333 3.00000 -3.27660 5.21902 4.64477 342.00000 286.59532 299.84000
733702.62500 4.00000 -3.87910 4.85663 4.62412 340.00000 285.51665 297.56000
733702.66667 3.00000 -3.94630 5.02216 5.80069 343.00000 285.92023 297.96000
733702.70833 1.00000 -4.34650 5.43472 6.55089 347.00000 286.20725 295.96000
733702.75000 5.00000 -5.35727 6.67382 6.78057 354.00000 286.55238 293.44000
733702.79167 0.00000 -0.02737 7.28482 7.18434 356.00000 286.94016 293.04000
733702.83333 -13.00000 -12.35320 4.79286 6.42393 362.00000 283.00000 292.96000
733702.87500 -22.00000 -25.30451 3.79872 5.87350 363.00000 282.98595 287.84000
733702.91667 -34.00000 -31.26597 4.08516 6.30224 356.00000 283.00097 279.32000
733702.95833 -38.00000 -37.10048 3.30191 6.03203 359.00000 283.99261 275.52000
733703.00000 -43.00000 -42.34270 4.56122 6.17446 363.00000 285.45070 277.04000
733703.04167 -45.00000 -41.11222 5.39091 6.92000 382.00000 287.36571 276.96000
733703.08333 -47.00000 -36.32125 4.92310 8.03581 378.00000 291.11614 276.52000
733703.12500 -41.00000 -26.98410 4.89817 7.98048 386.00000 292.99632 278.04000
733703.16667 -27.00000 -22.57779 6.95391 7.17156 391.00000 299.95655 275.36000
733703.20833 -22.00000 -25.88237 7.45608 7.21281 388.00000 304.41905 273.04000
733703.25000 -21.00000 -21.58812 7.47696 6.15572 377.00000 308.57210 276.60000
733703.29167 -20.00000 -20.36832 9.90435 6.24558 375.00000 318.05338 280.56000
733703.33333 -20.00000 -20.01304 6.98814 6.98666 372.00000 309.50295 283.04000
733703.37500 -30.00000 -24.88058 1.14301 7.51266 369.00000 311.57813 287.12000
733703.41667 -28.00000 -26.26233 1.49572 8.49460 367.00000 319.45557 289.48000
733703.45833 -24.00000 -23.27842 2.30249 9.40458 366.00000 317.72910 288.48000
733703.50000 -20.00000 -21.10191 3.24914 10.24460 370.00000 320.73376 286.96000
733703.54167 -17.00000 -18.55171 2.78320 10.42766 395.00000 317.79617 284.96000
733703.58333 -16.00000 -16.64667 3.19788 9.58307 392.00000 312.08633 287.12000
733703.62500 -17.00000 -18.12823 3.54781 8.75332 385.00000 310.98061 289.48000
733703.66667 -18.00000 -17.26061 3.74073 9.48074 384.00000 307.33867 289.52000
733703.70833 -16.00000 -15.53170 3.63513 9.54106 380.00000 307.96540 289.48000
733703.75000 -12.00000 -14.51807 3.58318 9.13721 390.00000 296.11111 290.04000
733703.79167 -12.00000 -15.07457 2.79588 9.40762 396.00000 293.10414 300.88000
733703.83333 -13.00000 -13.25533 2.85194 10.52959 398.00000 291.24439 315.72000
733703.87500 -16.00000 -13.50983 2.78405 13.09339 398.00000 290.09212 323.08000
733703.91667 -18.00000 -12.24188 4.86635 15.77543 393.00000 296.62395 327.60000
733703.95833 -21.00000 -12.81436 6.11418 15.21257 390.00000 304.27517 333.12000
733704.00000 -22.00000 -12.22988 5.74247 15.42336 388.00000 312.92284 329.24000
733704.04167 -20.00000 -11.42140 4.50527 16.79935 387.00000 315.62044 322.48000
733704.08333 -19.00000 -10.63382 0.82233 16.56326 386.00000 303.41166 319.40000
733704.12500 -17.00000 -10.02258 0.60110 16.11008 387.00000 306.82120 321.68000
733704.16667 -14.00000 -6.94055 1.01093 15.75404 391.00000 304.48886 327.56000
733704.20833 -8.00000 -6.25090 2.07176 16.59189 388.00000 306.21536 327.44000
733704.25000 -9.00000 -7.51223 2.42469 16.18133 382.00000 302.54431 323.92000
733704.29167 -6.00000 -7.20581 2.39323 14.78429 381.00000 303.97858 319.40000
733704.33333 -8.00000 -4.95365 3.06345 11.72785 387.00000 303.86265 318.56000
733704.37500 -7.00000 -5.22855 3.93136 7.25395 386.00000 303.19647 323.64000
733704.41667 -8.00000 -4.03856 6.56120 6.01156 382.00000 305.71547 330.12000
733704.45833 -7.00000 -2.68679 5.91924 7.95636 381.00000 318.39243 335.60000
733704.50000 -6.00000 -4.01235 4.69765 8.33680 382.00000 331.03270 340.08000
733704.54167 -5.00000 -3.95194 3.66653 7.51834 378.00000 337.00660 343.56000
733704.58333 -3.00000 -6.10943 4.16327 4.71843 375.00000 337.53328 343.96000
733704.62500 -1.00000 -5.16350 5.63141 0.49916 372.00000 344.61445 342.48000
733704.66667 5.00000 -1.14914 6.60128 -3.33508 368.00000 351.55259 338.88000
733704.70833 17.00000 9.96868 3.69436 -4.86439 386.00000 339.37197 336.52000
733704.75000 16.00000 6.20529 2.16259 -4.91656 393.00000 336.43301 333.88000
733704.79167 2.00000 -2.21047 1.38354 -3.83267 383.00000 333.70887 333.60000
733704.83333 -5.00000 -13.75177 1.51556 -3.48783 397.00000 330.14280 337.04000
733704.87500 -10.00000 -17.81461 3.94075 -2.66480 398.00000 331.88987 338.00000
733704.91667 -12.00000 -17.61109 8.33631 -1.57151 408.00000 328.20389 336.96000
733704.95833 -13.00000 -16.57047 10.05806 -2.33190 404.00000 318.22584 333.40000
733705.00000 -20.00000 -18.97425 8.79639 -2.52108 401.00000 322.72971 331.00000
733705.04167 -27.00000 -20.82881 9.96936 -1.72315 395.00000 325.76340 334.12000
733705.08333 -29.00000 -20.44840 8.96003 -0.47530 394.00000 322.34087 333.88000
733705.12500 -29.00000 -21.53432 10.00667 0.56223 398.00000 323.36922 330.48000
733705.16667 -27.00000 -22.51653 9.36853 0.80281 408.00000 320.97753 329.48000
733705.20833 -25.00000 -21.76630 9.84774 0.62843 442.00000 327.51030 327.96000
733705.25000 -23.00000 -20.05294 12.57082 -0.17078 446.00000 331.13705 324.92000
733705.29167 -23.00000 -20.43230 9.63043 -0.92020 465.00000 332.03137 321.44000
733705.33333 -21.00000 -19.90470 5.53213 0.80634 442.00000 335.65062 320.00000
733705.37500 -22.00000 -19.76822 1.86141 3.25630 441.00000 333.17375 319.48000
733705.41667 -21.00000 -20.08521 -0.64519 5.30571 441.00000 331.75118 317.96000
733705.45833 -21.00000 -18.86541 -0.60646 5.87200 438.00000 331.33123 319.08000
733705.50000 -20.00000 -18.60468 -2.51270 3.22553 445.00000 316.48286 322.56000
733705.54167 -17.00000 -18.59045 -4.28193 -7.76220 433.00000 307.09133 325.56000
733705.58333 -16.00000 -19.74381 -3.73719 -20.50214 422.00000 309.65560 327.00000
733705.62500 -16.00000 -20.31933 -4.25376 -22.65536 403.00000 316.84847 327.52000
733705.66667 -14.00000 -19.41834 -4.60265 -19.52839 397.00000 328.80911 325.92000
733705.70833 -14.00000 -19.67843 -1.98141 -17.19117 400.00000 334.80520 328.16000
733705.75000 -12.00000 -20.37107 -1.45242 -14.48016 403.00000 339.36182 332.00000
733705.79167 -12.00000 -18.14364 -6.94593 -13.72595 395.00000 345.48433 330.44000
733705.83333 -11.00000 -16.54183 -5.81786 -13.91556 393.00000 348.18147 329.00000
733705.87500 -13.00000 -15.64575 -4.56087 -12.31620 399.00000 363.78034 327.96000
733705.91667 -11.00000 -16.69641 -3.80555 -10.49647 394.00000 378.63419 324.92000
733705.95833 -11.00000 -15.28887 -3.94916 -8.64032 392.00000 380.98936 322.48000
733706.00000 -13.00000 -14.86326 -3.31284 -8.15076 397.00000 377.81655 322.52000
733706.04167 -15.00000 -14.92365 -3.42349 -8.72746 397.00000 374.87940 325.60000
733706.08333 -17.00000 -13.53365 -3.87240 -10.03967 399.00000 375.27458 326.96000
733706.12500 -17.00000 -13.79031 -3.03912 -12.71866 388.00000 377.10303 327.56000
733706.16667 -15.00000 -13.93571 1.32780 -14.68057 397.00000 349.60130 327.96000
733706.20833 -12.00000 -14.39852 0.94446 -13.72320 405.00000 352.05925 328.04000
733706.25000 -10.00000 -15.18756 -0.88323 -11.57963 401.00000 357.38560 334.72000
733706.29167 -13.00000 -15.45964 -0.78652 -9.97405 393.00000 356.68527 336.88000
733706.33333 -16.00000 -15.58152 0.01910 -9.26754 397.00000 344.88886 331.40000
733706.37500 -17.00000 -15.22751 0.20513 -9.66648 390.00000 342.49708 327.96000
733706.41667 -14.00000 -15.90545 3.09997 -9.49907 382.00000 346.00618 324.40000
733706.45833 -10.00000 -16.72754 1.49977 -9.38577 376.00000 349.35722 323.04000
733706.50000 -7.00000 -14.57714 1.05608 -9.25969 406.00000 349.98546 325.56000
733706.54167 -5.00000 -14.53128 1.34423 -8.28537 405.00000 346.30039 323.88000
733706.58333 -9.00000 -13.53131 3.82388 -8.65395 401.00000 345.00854 318.40000
733706.62500 -6.00000 -12.29070 1.55605 -8.36196 397.00000 340.96148 317.04000
733706.66667 -5.00000 -10.55772 1.79849 -7.66233 397.00000 340.19092 318.00000
733706.70833 -6.00000 -10.50045 1.60045 -6.33306 387.00000 341.53765 320.08000
733706.75000 -2.00000 -9.71316 1.11377 -4.98705 392.00000 334.99282 319.92000
733706.79167 -1.00000 -11.78636 1.24468 -4.81366 380.00000 340.42520 315.92000
733706.83333 -3.00000 -12.43516 0.66390 -5.55519 370.00000 345.31971 313.48000
733706.87500 -7.00000 -12.71476 0.41272 -5.10616 371.00000 353.19860 313.52000
733706.91667 -10.00000 -11.92694 1.05952 -3.16841 384.00000 355.93478 317.12000
733706.95833 -11.00000 -13.13478 3.00660 -2.18492 381.00000 348.96927 318.96000
733707.00000 -13.00000 -14.83225 2.73628 -3.35557 382.00000 346.20526 317.48000
733707.04167 -14.00000 -15.19767 2.62925 -3.55573 381.00000 338.82368 316.48000
733707.08333 -16.00000 -14.82036 2.17641 -3.67307 377.00000 334.72874 314.44000
733707.12500 -14.00000 -13.64518 2.36733 -3.59999 375.00000 332.95275 310.40000
733707.16667 -13.00000 -13.02777 2.98571 -3.85096 365.00000 331.69864 305.40000
733707.20833 -11.00000 -12.89193 3.34097 -3.87048 374.00000 336.03762 307.16000
733707.25000 -9.00000 -12.53542 2.93063 -2.85822 377.00000 336.16727 312.04000
733707.29167 -7.00000 -12.49265 3.20920 -1.19279 369.00000 337.93524 316.12000
733707.33333 -9.00000 -12.24958 3.62427 1.07941 369.00000 339.89604 329.92000
733707.37500 -10.00000 -12.18225 4.15853 3.23377 365.00000 334.46332 348.32000
733707.41667 -8.00000 -12.15442 3.59919 3.49253 362.00000 331.23189 356.00000
733707.45833 -7.00000 -10.71856 4.79169 5.23341 362.00000 332.63107 355.48000
733707.50000 -8.00000 -11.09535 4.55790 6.78998 364.00000 335.77582 351.88000
733707.54167 -6.00000 -10.36390 4.33940 6.15067 364.00000 332.21548 349.52000
733708.08333 -7.00000 -5.88151 4.21785 -0.08200 401.00000 309.04278 340.96000
733708.12500 -6.00000 -6.44882 4.86016 -1.37166 381.00000 307.89026 336.88000
733708.16667 -9.00000 -7.99407 4.40790 -2.96023 364.00000 302.96142 331.40000
733708.20833 -10.00000 -9.92490 4.41466 -3.30363 366.00000 302.71671 328.48000
733708.25000 -11.00000 -11.16784 4.47907 -4.60569 374.00000 302.25463 327.48000
733708.29167 -13.00000 -12.71100 5.86308 -6.13604 366.00000 303.18755 327.52000
733708.33333 -14.00000 -12.42134 6.06320 -5.76162 371.00000 303.53546 328.00000
733708.37500 -17.00000 -13.99313 5.63007 -5.85407 362.00000 301.49153 333.20000
733708.41667 -16.00000 -16.74636 6.66412 -6.21837 354.00000 303.12883 342.16000
733708.45833 -11.00000 -17.22860 6.97138 -6.49679 352.00000 304.00230 344.96000
733708.50000 -9.00000 -16.71520 6.94876 -6.43407 353.00000 304.18169 345.04000
733708.54167 -7.00000 -16.20567 5.69858 -5.39484 352.00000 305.94820 348.60000
733708.58333 -4.00000 -15.77818 5.56038 -5.97320 346.00000 300.14441 352.56000
733708.62500 -1.00000 -14.70255 7.00156 -6.84105 346.00000 304.19423 355.56000
733708.66667 0.00000 -14.13867 7.65211 -7.07703 344.00000 309.55219 349.72000
733708.70833 -1.00000 -14.20550 7.20247 -7.23118 343.00000 309.43353 337.28000
733708.75000 -2.00000 -13.32098 5.23588 -6.97037 345.00000 307.27082 328.36000
733708.79167 -3.00000 -11.80312 5.24659 -6.61847 351.00000 311.21657 327.08000
733708.83333 -6.00000 -12.07749 5.94145 -6.00653 346.00000 312.37938 332.64000
733708.87500 -6.00000 -10.20725 5.97505 -6.16271 349.00000 315.40843 341.72000
733708.91667 -5.00000 -8.95721 4.83526 -6.76516 350.00000 320.30059 348.56000
733708.95833 -5.00000 -6.80783 4.65012 -6.02050 350.00000 323.61246 346.88000
733709.00000 -6.00000 -5.51749 4.65921 -6.18992 348.00000 322.55099 342.96000
733709.04167 -6.00000 -4.61350 4.97427 -5.75483 348.00000 328.39456 342.52000
733710.00000 -5.00000 -0.95408 4.87679 -4.71418 358.00000 300.08980 343.08000
733710.04167 -15.00000 -9.27099 4.52323 -3.15213 357.00000 291.77607 349.68000
733710.08333 -23.00000 -16.07342 4.38399 -2.37330 353.00000 290.06458 349.32000
733710.12500 -29.00000 -22.28993 4.15455 -3.14756 352.00000 287.57973 344.48000
733710.16667 -30.00000 -25.81514 4.21954 -2.85940 349.00000 285.42312 343.48000
733710.20833 -32.00000 -25.01180 4.18750 -2.86765 341.00000 283.37541 340.92000
733710.25000 -34.00000 -28.86654 4.32121 -2.85353 346.00000 282.98594 339.52000
733710.29167 -34.00000 -31.72430 4.31183 -2.76899 346.00000 280.86204 337.40000
733710.33333 -34.00000 -32.29009 4.26035 -2.57584 350.00000 281.41679 331.88000
733710.37500 -29.00000 -30.59414 4.33776 -2.28202 356.00000 281.35345 329.00000
733710.41667 -19.00000 -20.20267 4.97906 -2.17703 366.00000 283.72788 333.16000
733710.45833 -16.00000 -16.33972 6.19829 -2.36212 374.00000 292.80219 332.32000
733710.50000 -12.00000 -16.60714 8.24857 -1.43021 372.00000 309.01771 324.88000
733710.54167 -18.00000 -20.47941 8.33854 -0.43770 369.00000 325.23322 321.48000
733710.58333 -23.00000 -19.44664 7.45919 -0.35141 370.00000 337.75929 316.32000
733710.62500 -21.00000 -20.45369 7.30574 -1.14581 368.00000 333.05037 310.96000
733710.66667 -17.00000 -19.60074 9.72831 -0.54073 371.00000 335.57646 311.56000
733710.70833 -17.00000 -17.75372 11.27430 1.08861 369.00000 342.81275 316.12000
733710.75000 -15.00000 -15.86712 13.07494 1.19339 372.00000 333.62566 319.52000
733710.79167 -13.00000 -13.13966 10.61802 0.74200 371.00000 327.56432 321.56000
733710.83333 -11.00000 -11.22866 5.97163 0.56884 368.00000 331.80914 323.00000
733710.87500 -9.00000 -10.24227 2.81256 1.43500 363.00000 340.16993 326.12000
733710.91667 -9.00000 -9.50388 1.16919 3.00393 361.00000 310.74547 331.08000
733710.95833 -12.00000 -7.29289 4.33967 4.30961 359.00000 325.47678 331.44000
733711.00000 -14.00000 -8.16419 7.23532 3.79271 359.00000 339.85150 328.44000
733711.04167 -16.00000 -6.86631 2.63679 4.45056 354.00000 328.15144 327.52000
733711.08333 -14.00000 -5.31801 1.64519 5.97948 349.00000 327.73348 327.48000
733711.12500 -11.00000 -4.84455 0.15705 7.36377 349.00000 331.12123 325.96000
733711.16667 -10.00000 -4.01818 0.36255 6.92207 345.00000 336.04811 324.48000
733711.20833 -8.00000 -3.84192 1.14658 6.59413 343.00000 338.89644 322.96000
733711.25000 -6.00000 -3.71250 0.43559 6.47632 342.00000 327.54831 316.80000
733711.29167 -7.00000 -3.91673 1.35229 5.81829 339.00000 342.98045 313.04000
733711.33333 -9.00000 -3.90322 -0.00804 5.06301 338.00000 346.90748 313.48000
733711.37500 -10.00000 -5.85384 -0.05256 4.63425 338.00000 350.47959 310.40000
733711.41667 -9.00000 -5.65273 1.86108 6.75921 339.00000 359.84953 315.28000
733711.45833 -6.00000 -5.00146 3.99064 9.19907 339.00000 373.37441 327.72000
733711.50000 -4.00000 -5.47332 5.06067 12.55914 338.00000 372.02585 331.96000
733711.54167 -4.00000 -6.02048 3.05304 14.12600 337.00000 380.52198 332.56000
733711.58333 -3.00000 -6.40619 1.28098 14.99678 338.00000 388.11104 338.16000
733711.62500 -3.00000 -6.22816 1.44813 16.72405 332.00000 391.30724 343.04000
733711.66667 -4.00000 -7.80245 1.04991 21.90368 325.00000 394.45116 347.64000
733711.70833 -5.00000 -10.93231 1.14859 20.05507 313.00000 389.51383 348.92000
733711.75000 -6.00000 -12.60603 -0.19864 11.25781 310.00000 382.85785 352.20000
733711.79167 -9.00000 -13.36577 -0.71441 7.80190 309.00000 389.51720 360.64000
733711.83333 -10.00000 -13.77771 -0.54145 7.53522 300.00000 402.49576 366.08000
733711.87500 -7.00000 -13.21626 -0.16089 8.16020 323.00000 395.36128 372.16000
733711.91667 -8.00000 -13.38902 0.78606 8.40904 332.00000 398.35900 377.04000
733711.95833 -11.00000 -11.04161 0.94796 9.95497 333.00000 413.21558 378.52000
733712.00000 -12.00000 -11.92718 0.39723 9.14844 333.00000 388.13514 377.96000
733712.04167 -13.00000 -10.39999 0.40361 7.70925 335.00000 385.13503 380.64000
733712.08333 -14.00000 -9.77681 0.66698 6.52583 332.00000 395.34432 388.68000
733712.12500 -9.00000 -5.67392 0.20413 4.85993 332.00000 382.12062 390.40000
733712.16667 -2.00000 0.30225 0.35145 3.53932 338.00000 364.83396 391.12000
733712.20833 -3.00000 -4.02509 0.89544 2.42037 343.00000 363.85330 404.40000
733712.25000 0.00000 1.14066 0.16437 1.59983 342.00000 347.56468 406.20000
733712.29167 3.00000 0.86402 0.23218 1.07044 340.00000 344.98215 397.44000
733712.33333 1.00000 1.70822 0.69767 1.04488 339.00000 331.27624 396.00000
733713.45833 4.00000 -0.74058 4.64563 1.86782 304.00000 341.76112 348.44000
733713.50000 3.00000 -1.01673 4.46895 1.86609 311.00000 336.40188 345.96000
733713.54167 5.00000 0.67780 7.07782 2.13867 317.00000 333.01488 345.00000
733713.58333 4.00000 2.59851 8.24924 2.16880 312.00000 335.48957 348.12000
733713.62500 2.00000 0.84261 7.84781 1.14077 305.00000 335.39704 347.36000
733713.66667 0.00000 -0.23095 6.79062 0.73313 305.00000 327.27112 344.00000
733713.70833 -3.00000 -4.61584 7.29845 1.05586 321.00000 332.97759 340.88000
733713.75000 1.00000 -4.24050 7.61032 0.97455 352.00000 333.10363 335.40000
733713.79167 2.00000 -3.79741 6.90756 1.41274 352.00000 329.04000 336.12000
733713.83333 1.00000 -3.23186 6.35867 2.54231 347.00000 328.41819 340.04000
733713.87500 0.00000 -5.34447 7.16316 2.64610 339.00000 325.56134 338.92000
733713.91667 -1.00000 -2.95889 5.54177 2.85280 352.00000 318.45944 337.00000
733713.95833 -2.00000 -2.30103 5.60653 3.61613 350.00000 330.02569 336.48000
733714.00000 -3.00000 -4.09956 5.65116 3.53332 348.00000 334.26726 337.56000
733714.04167 -7.00000 -4.58369 7.20898 4.07272 340.00000 319.06186 333.80000
733714.08333 -10.00000 -4.38005 7.00182 3.64127 340.00000 319.99020 326.92000
733714.12500 -10.00000 -4.69890 5.75063 2.64288 340.00000 328.15118 325.00000
733714.16667 -9.00000 -4.82950 4.94095 2.29744 335.00000 326.83366 322.40000
733714.20833 -7.00000 -6.17646 5.18387 2.14274 347.00000 328.78758 318.96000
733714.25000 -6.00000 -6.41116 5.73485 2.31031 345.00000 330.56276 315.92000
733714.29167 -6.00000 -7.00508 5.26882 2.98157 330.00000 321.76564 308.80000
733714.33333 -6.00000 -7.73331 5.77000 3.84174 327.00000 319.09745 300.36000
733714.37500 -6.00000 -6.89532 6.81658 3.53371 332.00000 316.96758 296.48000
733714.41667 -4.00000 -6.84211 4.28494 3.54200 333.00000 309.00508 296.00000
733714.45833 -4.00000 -6.37588 3.54432 4.02577 324.00000 314.75945 293.92000
733714.50000 -5.00000 -5.58436 1.54782 4.75363 318.00000 312.54178 292.52000
733714.54167 -5.00000 -5.89184 -0.60445 5.44379 316.00000 312.38497 294.56000
733714.58333 -3.00000 -7.29756 -1.71164 5.32300 311.00000 301.90628 293.40000
733714.62500 -3.00000 -6.78238 -0.76647 5.25141 309.00000 304.40163 295.16000
733714.66667 -3.00000 -6.29284 -0.29563 5.63571 309.00000 306.78307 297.44000
733714.70833 -4.00000 -6.47671 1.32755 6.65842 306.00000 310.44069 296.00000
733714.75000 -4.00000 -6.70671 2.02846 7.05415 305.00000 310.56740 293.40000
733714.79167 -5.00000 -7.11450 1.88631 7.42245 301.00000 306.22706 291.52000
733714.83333 -5.00000 -6.34846 2.42536 8.36384 302.00000 308.55966 291.48000
733714.87500 -4.00000 -5.66574 2.06070 8.26352 302.00000 302.54805 288.92000
733714.91667 -2.00000 -5.44678 2.13165 7.48422 301.00000 302.44503 283.88000
733714.95833 -2.00000 -4.62264 2.71935 7.66372 300.00000 303.57655 279.96000
733715.00000 -3.00000 -3.85299 1.98067 7.19605 295.00000 305.49925 277.96000
733715.04167 -4.00000 -3.82921 1.37425 6.51035 293.00000 310.30229 279.60000
733715.08333 -5.00000 -3.26622 1.46299 5.81697 294.00000 307.21010 279.92000
733715.12500 -4.00000 -2.58288 3.61588 5.57237 293.00000 308.87938 276.96000
733715.16667 -3.00000 -2.82268 3.10054 4.77493 287.00000 298.28437 276.00000
733715.20833 -3.00000 -3.21690 3.89750 3.88944 283.00000 299.01433 277.04000
733715.25000 -2.00000 -2.19047 3.38767 2.64379 283.00000 297.06857 276.96000
733715.29167 -1.00000 -1.11889 4.47369 2.78995 279.00000 295.28769 277.04000
733715.33333 -4.00000 -0.95613 4.47914 3.55528 277.00000 291.48198 275.92000
733715.37500 -8.00000 0.74152 3.16968 4.05526 276.00000 290.06699 274.00000
733715.41667 -4.00000 1.23547 3.64171 4.04746 274.00000 291.70422 272.44000
733715.45833 0.00000 -0.03053 3.10195 4.43351 275.00000 287.47175 269.96000
733715.50000 3.00000 -0.27725 5.08626 5.44466 284.00000 294.95431 273.16000
733715.54167 3.00000 0.13245 5.46279 5.58193 277.00000 299.79876 278.04000
733715.58333 3.00000 1.03205 3.76756 5.35546 283.00000 301.00704 277.96000
733715.62500 2.00000 1.02672 3.70706 5.54774 281.00000 302.22099 274.40000
733715.66667 3.00000 1.98388 3.64756 5.65490 280.00000 304.15985 269.40000
733715.70833 6.00000 3.66917 3.26721 6.01666 295.00000 301.09008 266.48000
733715.75000 8.00000 5.43296 2.31929 6.02031 297.00000 301.92041 269.64000
733715.79167 8.00000 4.69575 1.86646 7.28460 300.00000 304.35847 273.52000
733715.83333 7.00000 4.64124 2.16349 8.42416 301.00000 305.79701 276.60000
733715.87500 7.00000 5.85112 3.94716 8.84807 305.00000 311.56805 278.48000
733715.91667 5.00000 5.22763 4.79422 9.27294 302.00000 313.83916 275.40000
733715.95833 6.00000 5.72418 6.18220 9.42810 298.00000 318.82664 276.12000
733716.00000 9.00000 6.94472 6.85517 8.93811 297.00000 321.40641 280.04000
733716.04167 9.00000 6.48072 6.11117 8.70488 301.00000 317.29181 279.44000
733716.08333 8.00000 6.75990 5.20757 8.12961 296.00000 313.95059 279.04000
733716.12500 4.00000 6.15095 5.41784 8.01470 306.00000 317.70641 284.16000
733716.16667 1.00000 2.48165 6.08732 9.47161 294.00000 320.27398 291.12000
733716.20833 2.00000 2.17485 6.44872 9.77674 289.00000 318.48758 296.60000
733716.25000 3.00000 1.40627 6.44967 8.70525 295.00000 318.57610 302.12000
733716.29167 5.00000 2.40769 6.13737 8.93019 294.00000 316.97818 305.00000
733716.33333 9.00000 4.77626 6.34778 8.30910 293.00000 317.84667 309.16000
733716.37500 10.00000 4.54964 5.70792 6.89982 294.00000 311.50601 306.76000
733716.41667 12.00000 5.92736 5.65736 5.15465 298.00000 311.00502 300.48000
733716.45833 12.00000 4.53347 5.75183 3.92708 302.00000 311.37523 298.96000
733716.50000 11.00000 5.47635 4.93009 3.77554 297.00000 310.30866 298.00000
733716.54167 9.00000 6.02035 4.15931 3.25002 300.00000 308.41680 299.04000
733716.58333 8.00000 6.78337 4.15125 2.71810 305.00000 308.00000 300.52000
733716.62500 8.00000 5.70115 4.26219 2.19804 307.00000 303.08478 300.48000
733716.66667 8.00000 6.33934 4.76420 2.39403 310.00000 301.82409 300.52000
733716.70833 7.00000 6.42732 4.36316 2.95360 305.00000 299.40480 300.48000
733716.75000 6.00000 6.30479 4.43260 3.00718 301.00000 301.68671 298.44000
733716.79167 6.00000 6.43510 4.48066 1.66862 301.00000 297.15038 296.48000
733716.83333 6.00000 6.14586 4.25675 -0.29122 298.00000 300.88993 294.44000
